,source,target,rating,ts,time
867,103,235,1,1302881716,1085
868,42,236,3,1302882663,1085
869,236,42,3,1302882727,1085
870,103,216,1,1302883016,1085
871,230,237,1,1302883800,1085
872,216,103,1,1302885177,1085
873,237,230,1,1302887909,1085
874,163,92,1,1302888454,1085
875,128,209,1,1302895949,1085
876,235,103,1,-2147483648,1085
877,182,163,4,1302904462,1085
878,163,182,4,1302904613,1085
879,182,45,1,1302906349,1085
880,167,182,1,1302917070,1085
881,182,167,1,1302918774,1085
882,233,42,3,1302920250,1085
883,42,239,2,-2147483648,1085
884,180,45,5,1302923672,1085
885,180,80,1,1302923731,1085
886,180,16,5,1302924030,1085
887,239,42,8,-2147483648,1085
888,163,238,3,1302928520,1085
889,238,163,3,1302928586,1085
890,167,21,1,1302932650,1085
891,21,167,1,1302932675,1085
892,240,241,1,1302933257,1085
893,167,242,1,1302933285,1085
894,202,234,1,1302933633,1085
895,242,167,1,1302933663,1085
896,243,244,10,1302958659,1085
897,6,200,2,1302970025,1085
898,6,245,1,1302978023,1085
899,163,246,1,1302978044,1085
900,246,163,1,1302978081,1085
901,216,247,1,1302990371,1085
902,247,216,1,-2147483648,1085
903,163,248,1,1302995384,1085
904,248,163,1,1302995611,1085
905,217,225,4,1303021207,1085
906,217,202,5,-2147483648,1085
907,217,75,5,1303021213,1085
908,217,42,5,1303021221,1085
909,163,97,2,1303021542,1085
910,97,163,1,1303022826,1085
911,28,180,2,1303055665,1085
912,180,28,2,-2147483648,1085
913,250,176,1,1303064582,1085
914,176,250,1,1303064621,1085
915,244,243,10,1303064666,1085
916,205,251,1,1303066398,1085
917,251,205,1,1303066422,1085
918,252,163,1,1303076403,1085
919,178,111,1,1303080084,1085
920,111,178,1,1303080211,1085
921,185,217,4,1303080730,1085
922,185,42,5,1303080818,1085
923,185,106,1,1303081272,1085
924,106,185,1,1303081506,1085
925,185,132,1,1303083553,1085
926,132,185,1,1303083824,1085
927,98,253,1,-2147483648,1085
928,16,42,5,1303085826,1085
929,160,75,1,1303090859,1085
930,6,254,1,1303099054,1085
931,254,6,1,1303099322,1085
932,253,165,1,1303113301,1085
933,165,253,1,1303113398,1085
934,191,20,1,1303114586,1085
935,234,255,2,1303115280,1085
936,255,234,2,1303115648,1085
937,163,252,1,1303121613,1085
938,209,45,1,1303136046,1085
939,190,73,2,1303154040,1085
940,0,256,1,1303161461,1085
941,45,209,1,1303168886,1085
942,189,257,1,1303168898,1085
943,257,189,1,1303168905,1085
944,3,242,2,1303175312,1085
945,242,3,2,1303175839,1085
946,258,259,1,1303192071,1085
947,259,258,1,1303192108,1085
948,217,21,5,1303197787,1085
949,231,163,1,1303205377,1086
950,163,231,1,-2147483648,1086
951,232,6,2,-2147483648,1086
952,6,232,2,1303251550,1086
953,28,261,1,1303252801,1086
954,261,28,1,1303252805,1086
955,42,259,2,1303253191,1086
956,259,42,3,1303253327,1086
957,21,262,1,1303256262,1086
958,98,263,1,1303256893,1086
959,263,98,1,1303256975,1086
960,45,261,1,1303257293,1086
961,261,45,1,1303257295,1086
962,175,42,3,1303257371,1086
963,21,264,1,1303258734,1086
964,264,21,1,1303258968,1086
965,6,214,1,1303263457,1086
966,214,6,1,1303263494,1086
967,13,214,1,1303264358,1086
968,6,98,2,1303269567,1086
969,244,16,1,1303278095,1086
970,242,265,1,1303280196,1086
971,265,242,1,1303280237,1086
972,242,266,1,1303282173,1086
973,266,242,1,1303282190,1086
974,42,189,2,1303338920,1086
975,189,42,2,1303338935,1086
976,106,242,1,1303342751,1086
977,242,106,1,1303342876,1086
978,167,267,1,1303344910,1086
979,29,268,2,1303345804,1086
980,267,167,1,-2147483648,1086
981,0,141,1,1303356386,1086
982,141,0,1,1303356404,1086
983,195,15,1,1303357170,1086
984,21,159,1,1303359602,1086
985,159,21,1,1303359614,1086
986,159,42,2,1303360208,1086
987,21,234,2,1303361096,1086
988,240,21,1,1303361103,1086
989,234,21,2,1303361107,1086
990,21,240,1,1303361108,1086
991,163,167,3,1303361238,1086
992,167,163,3,1303361248,1086
993,234,165,1,1303377388,1086
994,165,234,1,1303377420,1086
995,165,147,2,-2147483648,1086
996,147,165,2,1303387833,1086
997,6,226,2,1303391987,1086
998,42,184,7,1303396798,1086
999,217,239,4,-2147483648,1086
1000,11,128,1,1303416432,1086
1001,128,11,1,1303416561,1086
1002,132,269,1,1303416673,1086
1003,269,132,1,1303416692,1086
1004,270,242,1,1303424581,1086
1005,217,234,5,1303438992,1086
1006,20,191,1,-2147483648,1086
1007,163,165,2,1303466558,1086
1008,165,163,2,1303466727,1086
1009,16,268,6,1303483211,1086
1010,0,271,1,1303486159,1086
1011,271,0,1,1303486333,1086
1012,0,272,1,1303486511,1086
1013,272,0,1,1303486645,1086
1014,42,272,4,1303487897,1086
1015,272,42,2,1303488818,1086
1016,167,233,2,1303499486,1086
1017,233,167,2,1303499671,1086
1018,264,66,1,1303531167,1086
1019,66,264,1,1303531284,1086
1020,66,44,3,-2147483648,1086
1021,272,182,1,1303535867,1086
1022,16,66,8,1303540925,1086
1023,66,16,8,1303540941,1086
1024,6,274,2,1303544457,1086
1025,217,274,4,1303546993,1086
1026,6,209,1,1303553119,1086
1027,274,217,4,1303559784,1086
1028,234,79,1,1303561052,1086
1029,214,13,2,1303579036,1086
1030,30,193,2,1303583404,1086
1031,32,273,1,1303599238,1086
1032,32,275,1,1303607468,1086
1033,42,163,3,1303617429,1086
1034,45,276,1,1303618161,1086
1035,276,45,1,1303618177,1086
1036,276,234,1,1303618242,1086
1037,45,277,1,1303618819,1086
1038,277,45,1,1303618999,1086
1039,32,278,1,1303622727,1086
1040,278,32,1,1303622762,1086
1041,279,244,1,1303627971,1086
1042,55,81,3,1303627972,1086
1043,217,235,4,1303633389,1086
1044,272,44,1,-2147483648,1086
1045,44,272,1,1303640911,1086
1046,273,32,10,1303644082,1086
1047,244,279,1,1303665639,1086
1048,280,42,1,1303673490,1086
1049,200,6,4,1303676697,1086
1050,175,182,1,1303680595,1086
1051,182,175,1,1303680597,1086
1052,79,6,1,1303683484,1086
1053,6,79,1,1303683667,1086
1054,163,282,1,1303684673,1086
1055,282,163,1,1303684737,1086
1056,274,6,4,1303685320,1086
1057,209,283,1,1303685391,1086
1058,283,209,1,1303685478,1086
1059,176,284,1,1303692043,1086
1060,6,180,1,1303692370,1086
1061,180,6,2,1303692374,1086
1062,6,188,1,1303692429,1086
1063,188,6,1,1303693074,1086
1064,284,176,1,1303693729,1086
1065,44,264,1,1303696033,1086
1066,264,44,1,1303696053,1086
1067,44,285,1,1303701960,1086
1068,44,163,2,1303702188,1086
1069,163,44,4,-2147483648,1086
1070,6,286,1,1303702693,1086
1071,286,6,1,1303702717,1086
1072,44,245,1,1303703560,1086
1073,245,44,1,1303703578,1086
1074,41,6,8,1303705452,1086
1075,281,234,2,1303705456,1086
1076,234,281,2,-2147483648,1086
1077,234,287,1,1303716775,1086
1078,287,234,1,1303716827,1086
1079,21,288,1,1303725238,1086
1080,288,21,1,1303725563,1086
1081,282,289,1,1303738638,1086
1082,289,282,1,1303739054,1086
1083,160,180,1,1303739675,1086
1084,273,98,1,1303740039,1086
1085,281,163,3,1303750939,1086
1086,163,281,3,-2147483648,1086
1087,199,20,1,1303751776,1086
1088,6,256,4,1303754914,1086
1089,217,294,3,1303762987,1086
1090,217,298,5,-2147483648,1086
1091,281,305,1,1303770869,1086
1092,305,281,1,1303770911,1086
1093,305,306,1,1303771119,1086
1094,163,249,2,1303772422,1086
1095,249,163,2,1303772431,1086
1096,21,307,1,1303772944,1086
1097,21,147,1,1303773860,1086
1098,147,21,1,1303774650,1086
1099,256,6,5,1303786886,1086
1100,268,29,4,1303790029,1086
1101,268,16,3,-2147483648,1086
1102,268,0,3,1303790378,1086
1103,175,163,1,1303796627,1086
1104,163,175,1,1303797148,1086
1105,73,275,-10,1303803390,1086
1106,217,228,6,1303809801,1086
1107,209,309,1,1303822178,1086
1108,309,209,5,1303822716,1086
1109,217,243,3,1303827793,1086
1110,300,42,6,1303838072,1086
1111,217,296,3,1303838591,1086
1112,26,211,1,1303845167,1086
1113,211,26,1,1303845243,1086
1114,199,180,1,1303846262,1086
1115,180,199,1,1303846551,1086
1116,226,310,2,1303848296,1086
1117,310,226,2,1303848299,1086
1118,6,3,4,1303848523,1086
1119,42,300,1,-2147483648,1086
1120,42,16,1,1303853921,1086
1121,284,165,1,1303859428,1086
1122,306,305,1,1303862752,1086
1123,281,176,1,1303864137,1086
1124,176,281,1,1303864206,1086
1125,44,253,3,1303875882,1086
1126,253,44,3,1303876659,1086
1127,163,6,5,1303879812,1086
1128,163,211,2,1303880144,1086
1129,312,3,1,1303880260,1086
1130,6,163,4,-2147483648,1086
1131,313,106,1,1303883331,1086
1132,106,313,1,1303883385,1086
1133,6,314,1,1303900440,1086
1134,314,6,1,1303901659,1086
1135,45,313,1,1303908513,1086
1136,103,245,1,1303922221,1086
1137,310,313,2,1303927207,1086
1138,313,310,2,1303927224,1086
1139,98,315,1,-2147483648,1086
1140,315,98,1,1303932531,1086
1141,163,316,1,1303937112,1086
1142,316,163,1,1303937174,1086
1143,270,6,5,1303938048,1086
1144,30,317,2,1303938319,1086
1145,245,103,1,1303940229,1086
1146,284,163,1,1303941921,1086
1147,163,284,1,1303941960,1086
1148,264,0,1,1303959108,1086
1149,313,264,1,1303971582,1086
1150,264,313,1,1303971592,1086
1151,217,319,5,1303971805,1086
1152,217,16,5,1303975398,1086
1153,306,217,1,1303979893,1086
1154,165,284,1,1303984278,1086
1155,42,214,3,1304002118,1086
1156,299,42,3,1304003460,1086
1157,0,101,2,1304004287,1086
1158,101,163,1,-2147483648,1086
1159,163,101,1,1304004869,1086
1160,101,0,2,1304005562,1086
1161,180,319,1,1304007616,1086
1162,319,217,3,-2147483648,1086
1163,217,204,5,1304007796,1086
1164,319,42,3,1304007851,1086
1165,230,98,1,1304009754,1086
1166,98,230,1,1304009836,1086
1167,28,66,2,-2147483648,1086
1168,245,320,3,1304014701,1086
1169,245,6,2,1304017232,1086
1170,6,97,3,1304024850,1086
1171,248,267,1,1304033113,1086
1172,163,3,7,1304034294,1086
1173,284,0,1,1304034490,1086
1174,0,284,1,1304034493,1086
1175,106,326,1,1304040267,1086
1176,209,327,1,-2147483648,1086
1177,327,209,1,1304043050,1086
1178,6,328,1,1304043629,1086
1179,328,6,1,1304043928,1086
1180,214,42,3,1304044790,1086
1181,29,258,3,1304050377,1086
1182,258,29,3,1304050418,1086
1183,285,44,2,1304050444,1086
1184,318,6,3,1304050578,1086
1185,318,163,3,1304050596,1086
1186,163,318,3,1304050847,1086
1187,188,253,1,1304053176,1086
1188,209,44,1,1304082870,1086
1189,44,209,1,1304082886,1086
1190,316,330,1,1304089664,1086
1191,330,316,1,1304089962,1086
1192,209,331,1,1304090789,1086
1193,331,209,1,1304091083,1086
1194,316,0,1,1304098147,1086
1195,0,316,1,1304098159,1086
1196,332,217,5,1304098427,1086
1197,30,217,2,1304101630,1086
1198,332,30,1,1304101672,1086
1199,30,332,1,1304101856,1086
1200,253,256,5,1304103543,1086
1201,163,323,3,1304104276,1086
1202,323,163,4,1304104938,1086
1203,217,255,4,1304108612,1086
1204,30,225,1,1304112865,1086
1205,225,30,1,1304112971,1086
1206,6,104,3,-2147483648,1086
1207,111,13,2,-2147483648,1086
1208,13,111,2,1304126859,1086
1209,13,335,2,1304129066,1086
1210,13,6,4,1304135542,1086
1211,21,44,2,1304137573,1086
1212,44,21,1,-2147483648,1086
1213,24,285,1,1304142166,1086
1214,285,24,1,1304142197,1086
1215,299,217,4,1304146150,1086
1216,163,337,1,1304146431,1086
1217,337,163,1,1304146740,1086
1218,24,163,1,1304150454,1086
1219,163,24,1,1304150470,1086
1220,30,162,1,1304153138,1086
1221,334,26,1,1304163100,1086
1222,217,244,4,1304166224,1086
1223,326,306,1,1304173774,1086
1224,306,326,1,-2147483648,1086
1225,326,106,1,-2147483648,1086
1226,176,338,1,1304186094,1086
1227,338,176,1,1304186120,1086
1228,282,339,1,1304191920,1086
1229,339,282,1,1304192004,1086
1230,332,340,1,1304193306,1086
1231,340,332,1,-2147483648,1086
1232,5,180,4,1304194321,1086
1233,180,5,2,1304194336,1086
1234,180,335,2,1304194686,1086
1235,233,103,2,1304198780,1086
1236,245,42,1,1304204145,1086
1237,42,245,1,-2147483648,1086
1238,320,245,3,1304207904,1086
1239,269,342,1,1304213842,1086
1240,342,269,1,1304213905,1086
1241,208,343,1,1304216680,1086
1242,343,208,1,1304216716,1086
1243,139,344,1,1304220345,1086
1244,344,139,1,1304220444,1086
1245,332,345,1,1304224026,1086
1246,345,332,1,1304224063,1086
1247,97,6,3,1304230989,1086
1248,346,308,1,-2147483648,1086
1249,308,346,1,1304231668,1086
1250,313,346,1,1304232012,1086
1251,346,313,1,-2147483648,1086
1252,346,347,1,1304233846,1086
1253,347,346,1,1304234051,1086
1254,343,299,1,1304234839,1086
1255,299,343,1,1304234876,1086
1256,110,348,1,1304239724,1086
1257,340,147,1,1304252439,1086
1258,147,340,1,1304253481,1086
1259,306,132,1,1304261832,1086
1260,105,340,1,-2147483648,1086
1261,340,105,1,1304270434,1086
1262,97,349,1,1304272624,1086
1263,349,97,1,1304272629,1086
1264,97,350,1,1304273832,1086
1265,350,97,1,1304273840,1086
1266,350,351,1,1304273866,1086
1267,351,350,1,1304273964,1086
1268,217,352,5,1304274210,1086
1269,3,163,8,1304275176,1086
1270,3,91,2,1304277450,1086
1271,91,3,2,1304277510,1086
1272,290,6,10,1304278704,1086
1273,105,311,1,1304278783,1086
1274,311,105,1,1304278792,1086
1275,353,6,1,1304280792,1086
1276,353,302,1,1304280808,1086
1277,302,353,1,1304280974,1086
1278,6,353,1,1304280998,1086
1279,302,355,10,1304281113,1086
1280,226,193,2,1304283199,1086
1281,56,356,1,1304283469,1086
1282,356,56,1,1304283484,1086
1283,317,226,2,1304283584,1086
1284,209,353,1,1304284006,1086
1285,317,307,2,-2147483648,1086
1286,353,209,1,1304284906,1086
1287,217,357,5,1304285013,1086
1288,56,15,3,1304285214,1086
1289,56,268,1,1304285342,1086
1290,6,120,1,1304286473,1086
1291,117,313,1,1304287786,1086
1292,313,117,1,1304287820,1086
1293,306,359,1,1304287947,1086
1294,3,14,6,1304288061,1086
1295,359,306,1,1304288143,1086
1296,307,163,1,1304288193,1086
1297,217,360,5,1304288595,1086
1298,360,217,5,1304290597,1086
1299,41,361,1,1304291588,1086
1300,361,41,1,1304291603,1086
1301,361,362,1,1304291618,1086
1302,132,306,2,1304292259,1086
1303,362,361,1,1304292259,1086
1304,353,347,2,1304294892,1086
1305,347,353,2,1304294984,1086
1306,353,307,1,1304295961,1086
1307,307,353,1,1304295981,1086
1308,59,363,1,1304298270,1086
1309,363,59,1,1304298567,1086
1310,248,364,1,1304299009,1086
1311,364,248,1,1304299132,1086
1312,176,248,1,1304299847,1086
1313,248,176,1,1304299848,1086
1314,361,190,2,1304300122,1086
1315,190,361,2,1304300369,1086
1316,307,365,1,1304302497,1086
1317,365,307,1,1304302522,1086
1318,305,6,1,1304303707,1086
1319,6,305,2,1304303804,1086
1320,195,308,1,1304305174,1086
1321,308,195,1,1304305182,1086
1322,195,366,1,1304307672,1086
1323,366,195,1,-2147483648,1086
1324,45,367,1,1304310339,1086
1325,353,368,1,1304310940,1086
1326,368,353,2,1304311010,1086
1327,3,1,6,1304313526,1086
1328,116,6,5,1304314810,1086
1329,6,116,4,1304314930,1086
1330,159,190,5,1304316430,1086
1331,253,6,2,1304317054,1086
1332,313,369,1,1304319675,1086
1333,369,313,1,1304319681,1086
1334,370,159,2,1304325274,1086
1335,370,6,1,1304325318,1086
1336,370,280,3,1304325338,1086
1337,370,162,10,1304325483,1086
1338,272,369,1,1304328454,1086
1339,369,272,1,1304328456,1086
1340,159,290,3,1304344954,1086
1341,290,159,3,1304345554,1086
1342,159,371,1,1304345640,1086
1343,371,159,1,1304345750,1086
1344,217,138,4,1304346187,1086
1345,159,372,1,1304346190,1086
1346,372,159,1,1304346198,1086
1347,159,1,8,1304347161,1086
1348,1,159,5,1304347196,1086
1349,280,370,1,1304351240,1086
1350,258,372,3,1304352110,1086
1351,372,258,3,1304352150,1086
1352,217,374,4,1304353402,1086
1353,217,375,5,-2147483648,1086
1354,374,42,5,1304354989,1086
1355,163,307,2,1304355528,1086
1356,0,35,1,1304355927,1086
1357,372,352,1,-2147483648,1086
1358,0,344,1,-2147483648,1086
1359,344,0,1,1304359311,1086
1360,352,372,1,1304364402,1086
1361,199,28,1,1304364648,1086
1362,28,199,1,1304365893,1086
1363,6,378,2,1304367720,1086
1364,356,352,1,1304367747,1086
1365,378,6,2,-2147483648,1086
1366,352,356,1,1304367783,1086
1367,0,359,1,-2147483648,1086
1368,359,0,1,1304368666,1086
1369,378,75,2,1304370485,1086
1370,111,45,2,1304370616,1086
1371,75,378,2,1304370687,1086
1372,217,300,6,1304375007,1086
1373,196,113,1,1304375796,1086
1374,280,104,1,1304375955,1086
1375,104,280,1,-2147483648,1086
1376,316,75,2,1304377152,1086
1377,75,316,3,1304377205,1086
1378,176,364,1,1304380869,1086
1379,364,176,1,1304380949,1086
1380,219,180,1,1304383365,1086
1381,180,219,1,1304383559,1086
1382,260,45,1,1304384872,1086
1383,45,260,1,1304385136,1086
1384,230,381,1,1304385668,1086
1385,381,230,1,1304385878,1086
1386,365,383,1,1304388442,1086
1387,383,365,1,1304388450,1086
1388,217,332,6,1304389395,1086
1389,293,217,4,1304390658,1086
1390,347,361,3,1304392818,1086
1391,361,347,3,1304392836,1086
1392,290,59,3,1304392865,1086
1393,59,290,3,1304393057,1086
1394,217,301,4,1304396617,1086
1395,75,387,3,1304404273,1087
1396,387,75,1,1304404380,1087
1397,313,163,3,1304405509,1087
1398,163,313,3,-2147483648,1087
1399,106,6,1,1304407100,1087
1400,6,106,1,1304407106,1087
1401,310,307,3,1304428321,1087
1402,216,388,1,1304430541,1087
1403,388,216,1,1304430584,1087
1404,105,26,3,1304430800,1087
1405,243,388,1,1304432036,1087
1406,310,56,1,1304432111,1087
1407,56,216,1,1304432479,1087
1408,216,56,1,1304432495,1087
1409,388,243,1,1304432506,1087
1410,56,310,1,1304432510,1087
1411,6,389,1,1304432824,1087
1412,389,6,1,1304432849,1087
1413,56,91,1,1304433266,1087
1414,91,56,2,-2147483648,1087
1415,216,362,1,1304433403,1087
1416,362,216,1,1304433414,1087
1417,331,26,2,1304434011,1087
1418,307,310,3,1304434148,1087
1419,217,292,3,-2147483648,1087
1420,354,390,1,1304436720,1087
1421,217,299,4,-2147483648,1087
1422,326,370,-10,1304442703,1087
1423,326,392,1,1304443251,1087
1424,392,370,-10,1304443259,1087
1425,383,381,1,1304448830,1087
1426,381,383,1,-2147483648,1087
1427,199,11,2,1304449745,1087
1428,346,337,1,1304453241,1087
1429,343,383,1,1304459443,1087
1430,383,343,1,1304459648,1087
1431,383,347,1,1304459685,1087
1432,347,383,1,1304459716,1087
1433,230,6,4,-2147483648,1087
1434,313,393,1,1304463404,1087
1435,393,313,2,1304464673,1087
1436,217,257,4,1304464994,1087
1437,176,394,1,1304465476,1087
1438,32,395,1,1304466955,1087
1439,395,32,1,-2147483648,1087
1440,393,381,1,1304466996,1087
1441,381,393,2,1304467199,1087
1442,246,59,1,1304467454,1087
1443,59,246,1,1304467599,1087
1444,364,127,1,1304468890,1087
1445,127,364,1,1304468927,1087
1446,365,393,1,1304469889,1087
1447,393,365,1,1304469924,1087
1448,393,364,2,1304470291,1087
1449,364,393,2,1304470314,1087
1450,6,253,2,1304471736,1087
1451,6,370,-1,1304474308,1087
1452,217,282,4,1304475792,1087
1453,159,248,1,1304476730,1087
1454,139,142,2,1304476904,1087
1455,393,396,1,1304477092,1087
1456,396,393,1,1304477290,1087
1457,248,159,1,1304477449,1087
1458,142,139,2,1304477700,1087
1459,163,261,4,1304480355,1087
1460,390,354,1,1304480494,1087
1461,261,163,4,1304480950,1087
1462,353,164,1,1304484763,1087
1463,164,353,1,1304484816,1087
1464,261,397,1,1304485819,1087
1465,397,261,1,1304485844,1087
1466,0,398,1,1304488104,1087
1467,398,0,1,1304488263,1087
1468,394,176,1,1304490824,1087
1469,6,230,5,1304497864,1087
1470,11,257,2,1304514927,1087
1471,164,399,1,-2147483648,1087
1472,399,164,1,1304517619,1087
1473,364,35,1,1304520736,1087
1474,364,268,1,1304522522,1087
1475,268,364,1,-2147483648,1087
1476,399,145,1,1304523071,1087
1477,217,76,6,1304526185,1087
1478,401,42,1,1304530053,1087
1479,0,402,1,1304533792,1087
1480,280,403,2,1304534184,1087
1481,402,0,1,1304534420,1087
1482,400,404,1,1304535380,1087
1483,403,280,2,1304535620,1087
1484,404,400,1,1304535751,1087
1485,141,405,1,1304539110,1087
1486,405,141,3,-2147483648,1087
1487,217,270,4,1304540582,1087
1488,403,370,-10,1304541347,1087
1489,359,368,1,-2147483648,1087
1490,368,359,1,-2147483648,1087
1491,285,313,1,1304544480,1087
1492,313,285,1,1304544589,1087
